place_id,name,types,main_category
ChIJh-S6KPW5wjsRzE62vBmyLGk,Shri ganesh ladies shop,"shopping_mall, point_of_interest, establishment",retail_general
ChIJEw_fmlO4wjsRR8FLeJnN9C0,krishna,"shopping_mall, point_of_interest, establishment",retail_general
ChIJd56DRx65wjsR7dsp7i_D5is,New Krishna kids wear,"shopping_mall, point_of_interest, establishment",retail_general
ChIJkdrginK5wjsR9u-TOJ4n0oI,Pimpri vegetable market parking entry,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ2QWA6FC4wjsRjAggwmIqlLs,ASPIRO,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ9Sx4Qlu5wjsR1fkOBcGo_tE,Gold & Rich Tea,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ821SwVS4wjsR2IiY_0BJ0Oc,Sai Preetam Complex,"shopping_mall, point_of_interest, establishment",retail_general
ChIJHWR1DAC5wjsRY8QpVvld49I,Aarav bag,"shopping_mall, point_of_interest, establishment",retail_general
ChIJI3Jc8lC4wjsR0nFN2oHDUqk,Sukhwani Chambers,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ97nQ7FO4wjsRNiPvJemPtyY,Avinash Jewrani,"shopping_mall, point_of_interest, establishment",retail_general
ChIJn1e7hR-5wjsRMh7lT7q3e0I,Patanjali Arogya Kendra,"shopping_mall, grocery_or_supermarket, food, store, point_of_interest, health, establishment",retail_general
ChIJ1brRPz65wjsRgmJHatmUS2k,Sant Rohidas Shu Mart,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ7xBwsVq4wjsR0UzLtml_jV4,अमीन इंजिनियर्स,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJj31sbrm5wjsRloN3XiIw5OE,Jagdamba Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJS6KG3-W4wjsRGBY0PFXLQiM,Welcome Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJY9nQfuu4wjsRxz3w9mU7Lyc,Laxmi Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJ5eiaLfO5wjsRLYuojSTdLo0,Shinde super market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJjdBVh_u4wjsRX9VzhoeUHmw,Bhavani Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJD_YcC4-5wjsRRxKdkqM8v08,UTTAM SUPER MARKET,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJBVOrgPu4wjsRvEqT20pUfzw,Shree Ganesh Provision And General Store,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJpa-39Pu4wjsRQqnBthhBCFQ,Narendra Department Stores,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJ81CU4Jq5wjsR9gqAR6v9VjU,Bhavana Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJZyYKn5K5wjsRVs4wKIxOXSA,Nilam Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJm8uK4-a4wjsRc_B4UwM_1OU,Hari Om Supar Shoppy,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJI5uwyTa5wjsRRmfKB2MykWE,FRESHCOS the super mall,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJEad_i1a5wjsRzFl3WnjUuOM,BABURAO PROVISION,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJeQxEXOq4wjsRaamNgnQrTys,Kisanveer Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJYWygNvi5wjsRCD3KH9lH6Og,Suraj Mini Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJpXISYOe4wjsR4SnlYvd6fBA,Star Bazaar,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJWSeji_i4wjsR7QE7hhQ0m6w,Sri Satyanarayan Stores,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJ9V1Q3PS4wjsRgEXEvmFOl_M,Mayur Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJq-hT1f64wjsR8zKdqYInspY,Sham Store and Xerox,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJdZXLUWu5wjsRPCcUVRiiZxI,Yogendra Industrial Corp,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJxQHDL3a5wjsRDYYRObLw3m0,Chetan Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJrxOaLf-4wjsRCaM9oVRtq1s,Bhawani Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJaetovOq4wjsRpnzzMAx_uZk,New Vinayak Traders,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJA-tMPP-5wjsRMO5dP13Czqc,Rekha Super Markett,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJEcube_25wjsRodwo_yKgx-0,Tirathdas Mart,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJ31DKBiW5wjsR_-tb4qb65GU,SNEHA GENERAL STORE,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJT3zPkuK4wjsRPmQ6KSKb1vw,Kesar Provision Store,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJQQ6SF-G4wjsRAbjscW8A8F0,Prakash Super Market,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJfzbWVP-4wjsRh28AnOVP_EM,Tirathdas Grocery Shop,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJUcqRx565wjsRR2jGjFAuJQU,Swati,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJi7iGJyy5wjsRqEBw-SjykLc,Santosh Super Markets,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJUfd6qGi5wjsRlSQpnYYhrkU,GURUKRUPA TRADERS,"grocery_or_supermarket, supermarket, home_goods_store, food, store, point_of_interest, establishment",retail_general
ChIJDWE0Ta-5wjsRMUAEKnHIHZQ,Amin Chicken Shop,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJ8xyp9FW4wjsRsDj_ZfBVa48,Sujata Provision Stores,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJi1ap_l-4wjsRUAHXhr78qmI,Goyal Trading Company,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJG0rekb-4wjsRXqxtTjooEE0,Rajshree Puja Bhandar,"supermarket, grocery_or_supermarket, food, store, point_of_interest, establishment",retail_general
ChIJj-QrmZa4wjsR8SER2PEUXuA,Sarita Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ-95r-NC5wjsR0YEurwVq76s,Dhanlaxmi Super Shopee,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJFZVhsBy5wjsRojFhWNrOFp4,Manish Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ87JQzVm5wjsRFYpJHdsYzcs,Palae Bod Puna,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJWQcfetq5wjsRTYpOWeVMHMk,Mauli super shopee,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJC5jkxf-4wjsR5AgDhq004kE,Aniket Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJYdtN3h25wjsRlmpE1JK7GaI,Jogmaya super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJXSg6_BG5wjsRfGVfi2GO0EU,Balaji Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJtws93ru4wjsRQ3-GMUllWmI,Om Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJU-hDHQC5wjsRXtDGKdKmDGs,Chetan Provision Store,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJVRgb81q5wjsRQodj2BW5vfM,Reliance SMART Superstore,"supermarket, grocery_or_supermarket, convenience_store, home_goods_store, health, food, point_of_interest, store, establishment",retail_general
ChIJSUsIHAC5wjsRMHBJiJ-qLIw,SHRIRAM mini MARKET,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJ9XYz2XW5wjsRgsc6z30SqcY,Mahalaxmi Super Shopi,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJQxX7swG5wjsRsYNiuJvVjfk,Chetan Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJmZ28mza5wjsRHBgqpP06m9A,Dhepe Kirana And General Stores,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJTeoGQmC4wjsRbL-r8Q2YYkM,Pankaj Super Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJDU7o-BW5wjsRfQOXOzKLuBo,Rathod Market,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJAR00vPS4wjsR2Q6i0vHhEFY,Appus Collections/YouthIconz,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJUesSuVa4wjsRPcuv0avt0fw,Karishma Fashions,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJuRSimJa4wjsRrwWbaDZq7A4,Aasma Dresses And Hosiry,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJI10PqVa4wjsRg7KEdFnPLvc,Reema Sarees & Dress Material,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJB2tmKV64wjsRE3QXVoVbm5M,Stop & Shop,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJydVs_lO4wjsRrB6NX4QYgJo,Nideeshwaram Avenue Llp - Unit Ii,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJL6TK-lC4wjsREuP9XYu8KuE,Poona Scooters - Helmet & Tyre - Accessories & Riding Gear,"clothing_store, car_repair, store, point_of_interest, establishment",retail_general
ChIJ_____1u4wjsRhekAn9WHm2E,Jai Hind Saree Centre,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJLbncyle4wjsRbEFwHcBbxwA,Kashmir Boutique,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ62VI0lG4wjsR_S4oHz9s5bY,Woodland,"shoe_store, clothing_store, store, point_of_interest, establishment",retail_general
ChIJ22k5-TG5wjsRv0MU6Pnga_Y,shree Ganesh Dresses,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJpbjX93q5wjsRhvAJpPcFKm4,Ladies Shop,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJtejaTga5wjsRVaJqallh_AI,Vasttrum womens appereal,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJBTr2V-m4wjsRbsW4VZ5bijI,Elegance Costumes,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJjY2-Jvm5wjsRYzjCYrtTwwY,KS Beauty Parlour,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ15MOZOy4wjsR2pTbQaL6FfQ,The Ladies Shopee,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJuyomYQ-5wjsReE7OIjoViHU,Shiv.Shambho Fataka Stall,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ_b7Zwei4wjsRc_TQU8L5ZJQ,सागर आर्टस् रेडियम,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJxUDd-Ai5wjsRUd2wAAiDuVs,Kingsman Fashion House,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJN7aLq5W5wjsRsrGKQb9FWBM,SWASTIK ENTERPRISES,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJcyBXHgC5wjsR_kfNZQRgvzM,Vaishaki couture luxe,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJkawYjeu4wjsRve2vZI72vkQ,Balaji Fancy Dresses,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJQfbKmPu4wjsRGsNODdA1a_Y,DISHA FASHIONS,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJp3Y7YQK5wjsRwAFod1iNz3Y,MAHARASHTRA FURNISHING,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ-2cu2OW4wjsRCPW00Bd6oB4,MAAHI'S FASHION,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJNSIEQk65wjsR5u9GrLElBMM,New Rich Fashion,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJPXFegW-5wjsRDWiR8QS6rc4,Chatrapati Tailor's,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJI0FVUvu4wjsRRLAOXY3SxFo,श्री समर्थ,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJ5bEHwLW5wjsROsj8BPja_gw,Maitri Fashion Designer And Classes,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJvRW-GA65wjsRdTAfgxmB2Rs,A 1 Ladies Tailer,"clothing_store, store, point_of_interest, establishment",retail_general
ChIJjRD8n5a4wjsRghYZ6pFgys4,Borse Technologik,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ98c1mZa4wjsREA34JJY1nlk,Aditya Infotech,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJ82lUela4wjsRjIus-w9Fw4o,IT Junction,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJB_mvYla4wjsRjL6ldtZVw00,Radhika Sales Corporation,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJSyd-VQG5wjsRb93RIjpvgaM,Priya Associates,"electronics_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJDzGq5Va4wjsRoFiX8MHorRM,Samsung Experience Store - Radhika Communication Pimpri - Arya Samaj Chowk,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJW76hTNu5wjsRpSu8e0V3RTs,Samsung Experience Store - Kunal Mobile Shopee - Arya Samaj Chowk,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJKXsAKpG4wjsREBE0ioyVeTg,Protostar Consulting Services,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJxen7A164wjsRHNMt3onHzfs,Rahul Enterprises Shop And PG & Rooms,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJaVVxu1q4wjsRnXE4mJe99I8,Om Sales & Services,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJAQAAADm_wjsRqJX_BZeGw9I,S A Electronic Pvt Ltd,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJvXvC5V-4wjsRcURZ4nY-WeY,Anand Photo House,"electronics_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJRxwVG86-wjsRHoqOv_-4Yb0,Ram Enterprises Laptop And Desktop Repair Service,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJIe7N6d25wjsR23_wIFCraYQ,Pratham Computer's & Xerox,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJC3kWCEG5wjsRFt2ETzDUpZU,Ridhhi Car Accessories,"electronics_store, car_repair, store, point_of_interest, establishment",retail_general
ChIJQeB4nLm5wjsRQIEZ62usaGo,Dhruv Publicity,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJmzIZpza5wjsRuWoGMsZsGc0,Everest Electronics & Electrical,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJAQAAvKu5wjsRfAjQJneY3tc,Shreeyash Computers,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJX4-wnfm4wjsRtEA2DbkZFN4,Vision Info Systems,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJjdXA-KW5wjsRWq3fWTqlS0w,"Shree Ganesh electric trading Company (fans,appliance & general electricals store)","electronics_store, store, point_of_interest, establishment",retail_general
ChIJExRWLVu4wjsR5T6cGicbsTE,COMPUTRONICS,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJhW7Xofm4wjsRt37qoFW9tbQ,ARCHANA ELECTRONICS,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJxf0vZqC5wjsRwDs4BPpJEQE,Laptop Repair Center - Sri Balaji Infotech,"electronics_store, furniture_store, home_goods_store, store, point_of_interest, establishment",retail_general
ChIJeZpis7m5wjsRTFi6nyhOiBU,AQUA GALLERY,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJu7elaWC5wjsRApdk5Bez8Tw,Aditi enterprise,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJ6Z5rds-5wjsRpQ1VU7Iri0E,Dilip Metals,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJI-jKm-a4wjsR5vgjpZOdd-o,Afreen Enterprises,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJC024m-a4wjsRep12aXCRAbU,Balaji Electronics,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJoU_LzhO5wjsRWQv9jG28yQ8,Tushar Computers,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJwRH7UPi4wjsRTf7aGPlKJ5A,Oneness Electronics,"electronics_store, clothing_store, point_of_interest, store, establishment",retail_general
ChIJq8JU3R65wjsRo4_GcCwvUnQ,Jai Ram Photo Studio Photo frames Watch Repairing and gifts items,"electronics_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJy6VZ6vy4wjsRlrapmoD6rdA,JIJAU SERVICES,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJjZiIe3K5wjsRWyKy8Opt7CA,Arjun Technologies & Services,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJHTuu-tq5wjsRWKhk9FGenP8,"Voltas Exclusive Shop - Aniraj Enterprises, Pimpri Chinchwad","electronics_store, home_goods_store, point_of_interest, store, establishment",retail_general
ChIJl1LndJS5wjsRqzvdp_e0yMg,Gaurik Enterprises Car Accessories & Solutions,"electronics_store, point_of_interest, store, car_repair, establishment",retail_general
ChIJf146EQC5wjsRykpDbdJpMNk,Gromate Computers Laptop sales and purchase,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJB5HjF424wjsRgGx4HmYGlBk,Sai Pratap Car Decor,"electronics_store, point_of_interest, store, car_repair, establishment",retail_general
ChIJp0MZOfi4wjsRU0BVFjyNU0k,Lakshmi Pumps & Motors,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJX_JLixC5wjsREJrX3FzbrzQ,SHAH CAR DECOR,"electronics_store, point_of_interest, store, car_repair, establishment",retail_general
ChIJVVVV2ue4wjsRkKreSupNBwk,Stlr Electronics,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJN2ig2kW5wjsRBpK03ztEr8g,JS Car Accessories | Best Car Decor in Kasarwadi | Custom Seat Cover Manufacturers,"electronics_store, point_of_interest, store, car_repair, establishment",retail_general
ChIJbXusIKG5wjsRXZi46FIHiIQ,SK ELECTRONIC AND ELECTRICALS,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJBSvhDcu5wjsR6YYS4PCevQ0,Hi Tech Car Decor,"electronics_store, point_of_interest, store, car_repair, establishment",retail_general
ChIJzSvkNuu4wjsRdyJ2rj3udpM,SMARTCARE SERVICES,"electronics_store, point_of_interest, store, establishment",retail_general
ChIJkwr49O3DwjsRz8WTKun64Dw,Sanjay Hyundai Bodyshop & Accident Repair,"home_goods_store, car_dealer, car_repair, store, point_of_interest, establishment",retail_general
ChIJYWXFp2XAwjsRcNtQyfZuuQA,Binex Controls,"store, point_of_interest, establishment",retail_general
ChIJ____D3_HwjsRn-EaeFf01WE,Diesel Engine Services,"store, point_of_interest, establishment",retail_general
ChIJS9Bs4Za4wjsRMCWRqgeIx6A,Royal Enfield Showroom - Dhone Automobiles,"store, point_of_interest, establishment",retail_general
ChIJx3FOT37HwjsRavfquVLiZQY,M D Electricals & Motor Rewinder,"store, point_of_interest, establishment",retail_general
ChIJAQAAAIzHwjsR4tszZxncebw,Atish battery,"car_repair, store, point_of_interest, establishment",retail_general
ChIJj1jdA3u4wjsR9aQTxDhgGIY,Sun Services Forklift Parts Pvt. Ltd.,"store, point_of_interest, establishment",retail_general
ChIJhaGKoH7HwjsR0VqAZGNKTJE,BATA Wholesale Authorised Dealer,"shoe_store, store, point_of_interest, establishment",retail_general
ChIJGwAAAHy4wjsReyUgszhCgqE,Solanki Jewellers,"jewelry_store, store, point_of_interest, establishment",retail_general
ChIJ____v3-4wjsREOyEoJZ4e3E,Goodluck Oil Centre,"store, point_of_interest, establishment",retail_general
ChIJAQAAAIzHwjsRDLxTQ6cySRQ,Efficient Toroidal Coil Corporation,"store, point_of_interest, establishment",retail_general
ChIJ____v3-4wjsRZ-guSpdiFsI,Ashoka Times,"store, point_of_interest, establishment",retail_general
ChIJ_____3O4wjsRA4odtQOhB6M,SPAC Systems,"home_goods_store, store, point_of_interest, establishment",retail_general
ChIJ2Vxci4C4wjsRfFO50YcpAdI,Samarth Gauges,"store, point_of_interest, establishment",retail_general
ChIJA482FnnHwjsRL4CI_9QmsQ8,Ratan Motors,"car_repair, store, point_of_interest, establishment",retail_general
ChIJEVqwiIXHwjsRLxxW0RfDmf4,"World of Proteins | Best Supplement Store in bhosari, Moshi, Pune","health, food, point_of_interest, store, establishment",retail_general
ChIJ_VZbzYHHwjsRkubOcMZtNyo,Parag Enterprises,"point_of_interest, store, establishment",retail_general
ChIJS1HL8H-4wjsRD9ZF8HpUVJ4,Reliance Digital Express Mini,"point_of_interest, store, establishment",retail_general
ChIJvabZlZe4wjsRK34lMMyRPxs,Shree Ganesh Medical & General Store,"drugstore, health, point_of_interest, store, establishment",retail_general
ChIJO4G0vpe4wjsRG285Xsl_Fwc,Perfect Auto Solutions,"point_of_interest, store, establishment",retail_general
ChIJ____v3-4wjsRHPaZmrcasss,Precision Machine Tools,"point_of_interest, store, establishment",retail_general
ChIJBwZCGXnHwjsRGZrfPj12WEg,Aditya Medical,"pharmacy, health, point_of_interest, store, establishment",retail_general
ChIJL6bkvYe4wjsRWWSKf9UiQcM,"Hyundai Sales & Service - Sanjay Hyundai, PCMC","car_repair, car_dealer, point_of_interest, store, establishment",retail_general
ChIJjd0h_njHwjsR72OqI1qfXsE,Aishwarya Communication,"point_of_interest, store, establishment",retail_general
ChIJW60Id4e4wjsR0aDxLeXkoGk,Hyundai Service,"car_dealer, car_repair, point_of_interest, store, establishment",retail_general
ChIJxSW9S4DHwjsRg9e8u85S-JE,Shree ganesh enterprises,"hardware_store, point_of_interest, store, establishment",retail_general
ChIJS1HL8H-4wjsR4Ofvvl5TyuI,SOHAN FASTNERS,"hardware_store, point_of_interest, store, establishment",retail_general
ChIJGy6DW_S4wjsRVeYjQLr6S4c,Ramson Heaters Pvt Ltd,"point_of_interest, store, establishment",retail_general
ChIJSUjzGIDHwjsR-3JBxpsHbtI,Gurudatta Engineering,"hardware_store, point_of_interest, store, establishment",retail_general
ChIJAQAAAIzHwjsR2iXSLvkVbN0,Samudra Electronic System Private Limited,"home_goods_store, point_of_interest, store, establishment",retail_general
ChIJ5Si5GIDHwjsRedAUFS2vYr0,Heritage Supermarket,"supermarket, grocery_or_supermarket, food, point_of_interest, store, establishment",retail_general
ChIJV-xQ9n-4wjsRGk0q6JMukAY,"Shiva Tech Engineering-High pressure, die casting dies, HPDC dies, PDC dies, LPDC dies, GDC dies Manufactuer","point_of_interest, store, establishment",retail_general
ChIJX2Qd7H-4wjsRcRHTLjo_5EY,Shri Samarth Industries,"point_of_interest, store, establishment",retail_general
ChIJ____v3-4wjsR6oRNvmiW9ow,A.G Polychem,"store, point_of_interest, establishment",retail_general
ChIJoY4oXnjHwjsRKK_hOP9nWsM,Nitin Enterprises- Safety Cover,"store, point_of_interest, establishment",retail_general
ChIJD_OSg3-4wjsRp_72L6MlfBA,Lalit Sales,"hardware_store, store, point_of_interest, establishment",retail_general
ChIJGSrS14nAwjsRcPduPr9dE6o,Ayushyam Herbals,"store, health, point_of_interest, establishment",retail_general
ChIJjRyuEoe4wjsRKDkb4nJkZTY,Rachana Rubber,"store, point_of_interest, establishment",retail_general
ChIJU7eKkn-4wjsR0NX-EUfCmyM,Kishor Industries,"hardware_store, store, point_of_interest, establishment",retail_general
ChIJfT_MLJK4wjsRRVZ2cdJJHyQ,N Mehta Tyres,"car_repair, store, point_of_interest, establishment",retail_general
ChIJxYZKFpK4wjsRLxJVHU3Nviw,Fortune Healthcare,"pharmacy, store, health, point_of_interest, establishment",retail_general
ChIJAQAAAIzHwjsRbwXmoVRaSww,"Jyoti Packing - Wooden Box, Pallets","store, point_of_interest, establishment",retail_general
ChIJYWXFp2XAwjsRFRYsXIMVgRY,Josco Industries,"store, point_of_interest, establishment",retail_general
ChIJ3-90dqW4wjsRbmwLZfeLSRw,LIS-Pune (Lucas Indian Service Limited),"car_repair, store, point_of_interest, establishment",retail_general
ChIJp0NzQ364wjsRNS6r-wLeQrI,Nivam Instruments Pvt Ltd.,"electronics_store, store, point_of_interest, establishment",retail_general
ChIJfQjeiX-4wjsRQHAU7NClPtY,Mehta Pressing,"store, point_of_interest, establishment",retail_general
ChIJ9eIPNoDHwjsRDJq7vdE44to,Modern Electronics And Electricals,"store, point_of_interest, establishment",retail_general
ChIJi3MpeH_HwjsR2vHkXgM6VuY,RAMSON HEATERS,"store, point_of_interest, establishment",retail_general
ChIJVVVVRce5wjsRmbmY_V1mLAY,Ashtech Toolings & Stamping Pvt. Ltd.,"store, point_of_interest, establishment",retail_general
ChIJs5Z8DXjHwjsRn14E_EqAgfo,TAN Supplements Store,"store, health, point_of_interest, establishment",retail_general
ChIJAQAAAIzHwjsR54IY03Zlzug,Master Pressing Works,"car_repair, store, point_of_interest, establishment",retail_general
ChIJGWjSyY24wjsRY3Nza7LezvI,S.S ENTERPRISES(Wholesaler of Flooring Mats and seat covers),"store, point_of_interest, establishment",retail_general
ChIJVU8vPHq4wjsRXupQvCSy6Jw,kargal transport,"shopping_mall, point_of_interest, establishment",retail_general
ChIJlQjHPqDHwjsR0TftS93M-Ok,Divate Ladies Tailor,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ-xrI4n-4wjsRvaSz0QNOleE,Mahalaxmi General Store And Stationery,"shopping_mall, point_of_interest, establishment",retail_general
ChIJu8c2DXjHwjsRmcMSV2dxpo0,TAN (The Athlete's Nutrition),"shopping_mall, point_of_interest, establishment",retail_general
ChIJWR5vlYHHwjsR73sLWRjXyLQ,Atharv Patanjali and Cosmetic Center,"shopping_mall, point_of_interest, establishment",retail_general
ChIJITStRbe5wjsRp53vcLuHAHQ,Zenith Industrial Rubber Products Pvt. Ltd. - Pune Outlet,"shopping_mall, store, point_of_interest, establishment",retail_general
ChIJeY8SenjHwjsRLDnHnGF72Oc,phuge prima,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ05ojWKXHwjsRJpszhZ36H_A,Merry Hues,"shopping_mall, point_of_interest, establishment",retail_general
ChIJwWU4bHnHwjsRsYgO72YaIBM,SHIVMALHAR CREATION,"shopping_mall, point_of_interest, establishment",retail_general
ChIJi8l0gILHwjsR0c80uaJN7zE,Janai Heights,"shopping_mall, point_of_interest, establishment",retail_general
ChIJ-2lJUWXHwjsR6SPPd3v7goQ,Grand square,"shopping_mall, point_of_interest, establishment",retail_general
ChIJuRvo9HbHwjsRqI3NPISYj4M,Ambica General store And Gift House,"shopping_mall, store, point_of_interest, establishment",retail_general
