place_id,name,latitude,longitude,rating,user_ratings_total,location_score,success_label,daily_footfall,footfall_category,monthly_revenue,profitability,index_right,cell_id,distance_to_cell_center,center_lat,center_lon,competitor_count,nearest_m,road_density_km,major_dist_m,commercial_rent_per_sqft,rental_zone,tier,confidence,locality,locality_dist_m,total_population,ward_id,ward_name,ward_zone,ward_dist_m,footfall_generator_count,nearest_generator_m,transit_stop_count,nearest_transit_m,avg_monthly_income,property_price_sqft,purchasing_power_index,income_tier,distance_to_city_center,rent_to_income_ratio,transit_accessibility_score,footfall_accessibility_score,competition_density,market_saturation,connectivity_score,main_category,income_sensitivity,visibility_score,shopping_district_score,parking_accessibility,fashion_market_opportunity
ChIJuU1DBYDBwjsR9QVaWDXfPYU,Manyavar & Mohey,18.5140628,73.84967780000001,4.7,1757,94.0,1,169,High,1715688,High,1973,cell_1973,0.0014020138734198,18.51290455695171,73.85046781009004,66,0.0,31215.05966831131,114.49228548817337,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,0.0,78493,PMC_35,Sadashiv Peth,PMC,0.0,4,0.0,3,0.0,45000.0,5000.0,78.49,Medium,1061.3411217880528,0.0007822048398924,3.0,4.0,0.8302617840564579,7.458217034115693,28008.322780483308,retail_fashion,1243.0939226519336,124860.23867324524,264.0,3.0,42.88457568405352
ChIJ1ZP__c7BwjsR7euMgu621aU,Manyavar & Mohey,18.5145213,73.8530464,4.9,3390,98.0,1,341,High,3609144,High,2032,cell_2032,0.0025046707316737,18.51290455695171,73.85495938651064,39,0.0,31763.303887426395,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,123.96519574057312,84660,PMC_36,Tilak Road,PMC,196.6287027155049,1,61.54022856429219,4,0.0,45000.0,5000.0,57.69,Unknown,853.4225550933536,0.0006303359340926,4.0,0.942027417418251,0.4552883492878823,4.120008451299388,31763.303887426395,retail_fashion,1243.0939226519336,29921.90312974338,36.73906927931179,4.0,39.64162842932777
ChIJvQg6zHbAwjsRridmzXqQNDg,Chirmangal Sarees,18.514431,73.8526736,4.5,50,90.0,1,10,Medium,97200,Low,1973,cell_1973,0.0026824499075602,18.51290455695171,73.85046781009004,66,0.0,31215.05966831131,114.49228548817337,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,0.0,78493,PMC_35,Sadashiv Peth,PMC,0.0,4,0.0,3,0.0,45000.0,5000.0,78.49,Medium,1061.3411217880528,0.0007822048398924,3.0,4.0,0.8302617840564579,7.458217034115693,28008.322780483308,retail_fashion,1243.0939226519336,124860.23867324524,264.0,3.0,42.88457568405352
ChIJIXcJ13HAwjsRpk9GSpf02jo,Kirti Saree Center,18.5143312,73.8534569,3.6,87,72.0,0,10,Medium,77760,Low,2032,cell_2032,0.0020719015666549,18.51290455695171,73.85495938651064,39,0.0,31763.303887426395,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,123.96519574057312,84660,PMC_36,Tilak Road,PMC,196.6287027155049,1,61.54022856429219,4,0.0,45000.0,5000.0,57.69,Unknown,853.4225550933536,0.0006303359340926,4.0,0.942027417418251,0.4552883492878823,4.120008451299388,31763.303887426395,retail_fashion,1243.0939226519336,29921.90312974338,36.73906927931179,4.0,39.64162842932777
ChIJI67OK5XBwjsRwJdftQLexyU,The silk era प्रतिष्ठना,18.5141801,73.8511124,4.5,8,90.0,1,10,Low,97200,Low,1973,cell_1973,0.0014291627689224,18.51290455695171,73.85046781009004,66,0.0,31215.05966831131,114.49228548817337,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,0.0,78493,PMC_35,Sadashiv Peth,PMC,0.0,4,0.0,3,0.0,45000.0,5000.0,78.49,Medium,1061.3411217880528,0.0007822048398924,3.0,4.0,0.8302617840564579,7.458217034115693,28008.322780483308,retail_fashion,1243.0939226519336,124860.23867324524,264.0,3.0,42.88457568405352
ChIJ72a1qrvBwjsR-WfRusBCnPY,Hastkala Heritage,18.5151162,73.8522597,4.6,330,92.0,1,31,High,308016,Medium,1974,cell_1974,0.0027208316892426,18.51716365100839,73.85046781009004,24,0.0,26529.252017792267,115.51867721685348,27.93,Pune,Grade B,Low,Adarsh Colony,462.39774028027296,76233,PMC_24,Kasba Peth,PMC,288.1900104028486,1,28.646591966040432,5,0.0,45000.0,5000.0,57.69,Unknown,749.1927868021841,0.0006303359340926,5.0,0.9721511817666276,0.3107479963228153,2.7831572599816776,23781.988199409647,retail_fashion,1555.4787417905288,25790.443700481443,23.331628362399062,5.0,44.013036954352835
ChIJ3R4aMXXAwjsRAB3pZRxJQrU,Just T-Shirts,18.5061457,73.8439463,4.6,61,92.0,1,10,Medium,99359,Low,1912,cell_1912,0.002686446716328,18.504386050814137,73.84597623366945,6,0.0,33554.36340299767,0.0,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,637.4129205189831,78493,PMC_35,Sadashiv Peth,PMC,521.9131462713389,2,0.0,1,133.8980861394666,45000.0,5000.0,57.69,Unknown,2109.3427992393345,0.0006303359340926,0.8819134737273051,2.0,0.0754783440051325,0.678019730374154,33554.36340299767,retail_fashion,1243.0939226519336,67108.72680599533,12.0,0.8819134737273051,53.64124747055314
ChIJ1UFMYSnrwjsRCLXCa4rCm9k,Saras Enterprises Store - Textile & Gifts item printing Services,18.5130592,73.8509476,3.9,31,78.0,0,10,Medium,84240,Low,1973,cell_1973,0.0005040960524383,18.51290455695171,73.85046781009004,66,0.0,31215.05966831131,114.49228548817337,35.2,Central Pune,Grade A,Medium,Sadashiv Peth,0.0,78493,PMC_35,Sadashiv Peth,PMC,0.0,4,0.0,3,0.0,45000.0,5000.0,78.49,Medium,1061.3411217880528,0.0007822048398924,3.0,4.0,0.8302617840564579,7.458217034115693,28008.322780483308,retail_fashion,1243.0939226519336,124860.23867324524,264.0,3.0,42.88457568405352
ChIJh-wkKWnAwjsRtlSZMo-EVqE,Sanskruti Collection & Padmavati Creation,18.515345,73.8600865,4.4,75,88.0,1,10,Medium,95040,Low,2092,cell_2092,0.0019264991191534,18.51716365100839,73.85945096293122,74,0.0,42585.80407852046,70.92750154861287,27.93,Pune,Grade B,Low,Adarsh Colony,141.58906352863593,76262,PMC_25,Budhwar Peth,PMC,56.23579269461334,1,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,462.2060989678788,0.0006303359340926,3.0,1.0,0.957780021226476,8.578516612181494,39765.347343250905,retail_fashion,1555.4787417905288,42585.80407852046,74.0,3.0,29.46704909362563
ChIJp-xVvcu_wjsREqlhQrDCXWs,FC road,18.5225517,73.8412107,4.4,309,88.0,1,27,High,256608,Medium,1857,cell_1857,0.0011618223832065,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJIzDS06u_wjsRXSwwp2Qpbk4,The Souled Store (F.C. Road),18.5254404,73.8418604,4.8,1553,96.0,1,153,High,1586304,High,1858,cell_1858,0.0004464548670846,18.52568152099306,73.84148465724884,16,0.0,23667.61106367873,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,457.3387491121322,89957,PMC_7,Shivajinagar,PMC,547.028490113255,4,0.0,1,432.3540110794469,45000.0,5000.0,57.69,Unknown,1708.3407925032668,0.0006303359340926,0.6981514292310897,4.0,0.1759072968545576,1.600688295967266,23667.61106367873,retail_fashion,1694.277108433735,94670.44425471492,64.0,0.6981514292310897,49.05998980898866
ChIJr7kagiG_wjsR6mOU2u0xcNc,Fashion Point - Bags & Luggage Store (Pune),18.5189646,73.8416536,3.7,53,74.0,0,10,Medium,79920,Low,1856,cell_1856,0.0018088556945087,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJfYfJYXS_wjsR72GTUw16nWI,New FBI - FC Road,18.5159133,73.8419167,5.0,10,100.0,1,10,Low,108000,Low,1856,cell_1856,0.0013228902384563,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJ____P4-_wjsRBfQsy6nqOqc,"""Archies"" M/s Satyam Collections",18.5177986,73.8417417,3.6,494,72.0,0,36,High,1866240,High,1856,cell_1856,0.0006850045239779,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJ7eJaDw6_wjsRVvkfyObREKY,Me Ani TU Fashion,18.5244471,73.8415213,4.9,273,98.0,1,27,High,285768,Medium,1858,cell_1858,0.0012349647279667,18.52568152099306,73.84148465724884,16,0.0,23667.61106367873,0.0,25.56,Central Pune,Grade B,Low,Shivajinagar,457.3387491121322,89957,PMC_7,Shivajinagar,PMC,547.028490113255,4,0.0,1,432.3540110794469,45000.0,5000.0,57.69,Unknown,1708.3407925032668,0.0006303359340926,0.6981514292310897,4.0,0.1759072968545576,1.600688295967266,23667.61106367873,retail_fashion,1694.277108433735,94670.44425471492,64.0,0.6981514292310897,49.05998980898866
ChIJDbtibYe_wjsRLbByC6jAMT8,Gokhale Foundation store,18.520516,73.84057,4.9,48,98.0,1,10,Medium,105840,Low,1857,cell_1857,0.0012878634290993,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJqfv-cIe_wjsR0w-c5KgJF50,Lucknow Chicken Palace,18.5202483,73.84103270000001,4.1,29,82.0,1,10,Medium,88560,Low,1857,cell_1857,0.0012583073988991,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJbbRaAIi_wjsRpIWt4in8t2s,Ramp Women's Wear,18.5180405,73.8419432,4.8,8,96.0,1,10,Low,103680,Low,1856,cell_1856,0.0009895077608261,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJgX4xboe_wjsRSDjUW-DJCdc,"Go Colors - Shivajinagar | Women's Leggings, Jeans & Pants",18.5206608,73.8409515,4.3,192,86.0,1,16,High,148608,Low,1857,cell_1857,0.0009298684629034,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJt7Pk8Ie_wjsRdZx4GVgl1OI,FZ Collection,18.517859,73.841402,3.9,14,78.0,0,10,Low,84240,Low,1856,cell_1856,0.0007002445579386,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJKVbAjoe_wjsR-OvffvqTUQQ,Desires,18.5188927,73.8414809,5.0,2,100.0,1,10,Low,108000,Low,1856,cell_1856,0.0017290530738836,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJ4Qphm2e_wjsREy7R5w9SJ-w,Skardi Men’s Wear | FC Road | Pune,18.5191097,73.8415916,4.8,16,96.0,1,10,Low,103680,Low,1856,cell_1856,0.0019489852307759,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJpRpBi5i_wjsRi7Xn2eGv2mo,Silvostyle - Pune - FC Road,18.5176696,73.84236369999999,4.9,46,98.0,1,10,Medium,705600,High,1856,cell_1856,0.0010142487566991,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJSWaRu5vBwjsR8knpvEhYCxM,Blissclub | JM Road Pune,18.5184696,73.8441027,4.8,36,96.0,1,10,Medium,103680,Low,1915,cell_1915,0.0022837756411838,18.51716365100839,73.84597623366945,31,0.0,31040.69648705129,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,170.3684091968462,78493,PMC_35,Sadashiv Peth,PMC,492.98892798547104,3,0.0,3,0.0,45000.0,5000.0,57.69,Unknown,1186.5704787892937,0.0006303359340926,3.0,3.0,0.389971444026518,3.503101940266462,31040.69648705129,retail_fashion,1267.605633802817,93122.08946115387,93.0,3.0,41.50444978414922
ChIJixhLnvS_wjsRoDH2xaF6vbE,EARTHLIKE,18.5207502,73.84047199999999,4.9,32,98.0,1,10,Medium,105840,Low,1857,cell_1857,0.0012155858470536,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJAf5m8Ie_wjsRccoPGHsbDrQ,Brooks Shoes Pune,18.5180862,73.8413362,3.9,67,78.0,0,10,Medium,35100,Low,1856,cell_1856,0.0009344175708188,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJD3GVr3O_wjsRJbkhukBbu9c,SK Collection,18.5215036,73.8411039,4.3,3,86.0,1,10,Low,92880,Low,1857,cell_1857,0.0003892695227648,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJTV_287fBwjsRkrim-UKsVas,KMISTRY,18.5197733,73.84176099999999,4.5,112,90.0,1,10,High,97200,Low,1857,cell_1857,0.0016723290792017,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJOeQDCXjAwjsRvNFxpw3ZnG8,Shreedhan Gold & Silver Jewellery,18.5189826,73.8416507,4.4,358,88.0,1,32,High,2027520,High,1856,cell_1856,0.0018265118749412,18.51716365100839,73.84148465724884,62,0.0,31662.197907667734,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,0.0,78493,PMC_35,Sadashiv Peth,PMC,761.3423745681699,8,0.0,5,0.0,45000.0,5000.0,57.69,Unknown,1644.1301139125392,0.0006303359340926,5.0,8.0,0.7799428880530361,7.006203880532924,31662.197907667734,retail_fashion,1267.605633802817,253297.58326134188,496.0,5.0,32.411152283151814
ChIJ0Yc9OJm_wjsRLY0utA_fH8Q,Gargi by PNG FC Road PNGS Gargi Fashion Jewellery Ltd,18.5197132,73.840985,4.8,1834,96.0,1,180,High,12441600,High,1857,cell_1857,0.0017809657943502,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJ8zjonIe_wjsR8Vs0R7L6W1k,Cute Walk,18.519608,73.8410334,3.2,15,64.0,0,10,Low,28800,Low,1857,cell_1857,0.0018699058561037,18.521422639029137,73.84148465724884,35,0.0,25108.640039033373,0.0,34.5,Central Pune,Grade A,Low,Deccan Gymkhana,304.4313115887344,89693,PMC_8,Ghole Road,PMC,857.6852776550958,1,0.0,1,282.6256085615605,45000.0,5000.0,57.69,Unknown,1608.268319396917,0.0006303359340926,0.7796507362124793,1.0,0.3859173254826723,3.5107780887324083,25108.640039033373,retail_fashion,1267.605633802817,25108.640039033373,35.0,0.7796507362124793,41.625859594408595
ChIJ6_u-hUjAwjsRIkLlQ-waDhI,Saibaba Stores,18.512415,73.877996,4.9,77,98.0,1,10,Medium,105840,Low,2327,cell_2327,0.0007580211253998,18.51290455695171,73.87741726861361,95,0.0,42462.66006895252,0.0,13.81,Pune,Grade C,Low,manjari farm,2150.565721600167,76984,PMC_23,Camp,PMC,0.0,1,0.0,1,620.9389937055747,45000.0,5000.0,76.98,Medium,2337.999763651807,0.0003068820692873,0.6169263642143208,1.0,1.218198604842019,10.921548790582175,42462.66006895252,retail_fashion,3038.487508440243,42462.66006895252,95.0,0.6169263642143208,34.70383573047218
ChIJeevwjTnBwjsR28nruTCRz0c,"7 KINGS ,The Designer Store,Camp pune",18.5166875,73.8752988,4.9,31,98.0,1,10,Medium,105840,Low,2328,cell_2328,0.0021713196562617,18.51716365100839,73.87741726861361,63,0.0,33379.849148776884,0.0,13.81,Pune,Grade C,Low,manjari farm,2060.3375048009416,76984,PMC_23,Camp,PMC,215.3166116764769,2,0.0,1,499.3433406394906,45000.0,5000.0,57.69,Unknown,2213.815644218686,0.0006303359340926,0.6669586430907054,2.0,0.8078580221583915,7.24271130322818,33379.849148776884,retail_fashion,3038.487508440243,66759.69829755377,126.0,0.6669586430907054,31.910691709697552
ChIJT25bZkXAwjsRCQjPTYue3pU,Just Casuals,18.5183057,73.8767065,4.7,2228,94.0,1,215,High,2182680,High,2328,cell_2328,0.0013451646446956,18.51716365100839,73.87741726861361,63,0.0,33379.849148776884,0.0,13.81,Pune,Grade C,Low,manjari farm,2060.3375048009416,76984,PMC_23,Camp,PMC,215.3166116764769,2,0.0,1,499.3433406394906,45000.0,5000.0,57.69,Unknown,2213.815644218686,0.0006303359340926,0.6669586430907054,2.0,0.8078580221583915,7.24271130322818,33379.849148776884,retail_fashion,3038.487508440243,66759.69829755377,126.0,0.6669586430907054,31.910691709697552
ChIJPw566TjBwjsRwPojo6UX7q8,Mg road shop,18.5112949,73.87869909999999,4.5,19,90.0,1,10,Low,97200,Low,2327,cell_2327,0.0020576897738234,18.51290455695171,73.87741726861361,95,0.0,42462.66006895252,0.0,13.81,Pune,Grade C,Low,manjari farm,2150.565721600167,76984,PMC_23,Camp,PMC,0.0,1,0.0,1,620.9389937055747,45000.0,5000.0,76.98,Medium,2337.999763651807,0.0003068820692873,0.6169263642143208,1.0,1.218198604842019,10.921548790582175,42462.66006895252,retail_fashion,3038.487508440243,42462.66006895252,95.0,0.6169263642143208,34.70383573047218
ChIJRQXI8JfBwjsRdJVbfzeDg_g,Excuse Me Pune,18.5119215,73.87871179999999,4.3,33,86.0,1,10,Medium,92880,Low,2327,cell_2327,0.0016254883821869,18.51290455695171,73.87741726861361,95,0.0,42462.66006895252,0.0,13.81,Pune,Grade C,Low,manjari farm,2150.565721600167,76984,PMC_23,Camp,PMC,0.0,1,0.0,1,620.9389937055747,45000.0,5000.0,76.98,Medium,2337.999763651807,0.0003068820692873,0.6169263642143208,1.0,1.218198604842019,10.921548790582175,42462.66006895252,retail_fashion,3038.487508440243,42462.66006895252,95.0,0.6169263642143208,34.70383573047218
ChIJW9vhsgLBwjsRgr04HKBBdBk,Pune camp clothing,18.509202,73.879588,4.7,3,94.0,1,10,Low,101520,Low,2326,cell_2326,0.0022409654872145,18.508645356879995,73.87741726861361,23,0.0,45459.72005254041,0.0,13.81,Pune,Grade C,Low,manjari farm,2346.247048406012,76984,PMC_23,Camp,PMC,284.6833883235231,1,0.0,1,281.11968230026633,45000.0,5000.0,57.69,Unknown,2545.606253885969,0.0006303359340926,0.7805671974412941,1.0,0.2949322938038572,2.644164444035685,45459.72005254041,retail_fashion,3038.487508440243,45459.72005254041,23.0,0.7805671974412941,44.550591776915155
ChIJfx7p0AXBwjsR2n1-2CVBF-U,Hyper Studio,18.5180811,73.8782466,4.0,21,80.0,1,10,Medium,86400,Low,2328,cell_2328,0.0012367308521465,18.51716365100839,73.87741726861361,63,0.0,33379.849148776884,0.0,13.81,Pune,Grade C,Low,manjari farm,2060.3375048009416,76984,PMC_23,Camp,PMC,215.3166116764769,2,0.0,1,499.3433406394906,45000.0,5000.0,57.69,Unknown,2213.815644218686,0.0006303359340926,0.6669586430907054,2.0,0.8078580221583915,7.24271130322818,33379.849148776884,retail_fashion,3038.487508440243,66759.69829755377,126.0,0.6669586430907054,31.910691709697552
ChIJXfN4B0_BwjsRn-MLON9-yZA,Sana New Fashion Market,18.5088487,73.87893679999999,4.4,28,88.0,1,10,Medium,95040,Low,2326,cell_2326,0.0015330766643071,18.508645356879995,73.87741726861361,23,0.0,45459.72005254041,0.0,13.81,Pune,Grade C,Low,manjari farm,2346.247048406012,76984,PMC_23,Camp,PMC,284.6833883235231,1,0.0,1,281.11968230026633,45000.0,5000.0,57.69,Unknown,2545.606253885969,0.0006303359340926,0.7805671974412941,1.0,0.2949322938038572,2.644164444035685,45459.72005254041,retail_fashion,3038.487508440243,45459.72005254041,23.0,0.7805671974412941,44.550591776915155
ChIJK_z6x0jAwjsRrHTnMNbrVpc,QUEENSTOWN,18.5137671,73.8786934,4.6,1978,92.0,1,186,High,1848095,High,2327,cell_2327,0.0015402895265118,18.51290455695171,73.87741726861361,95,0.0,42462.66006895252,0.0,13.81,Pune,Grade C,Low,manjari farm,2150.565721600167,76984,PMC_23,Camp,PMC,0.0,1,0.0,1,620.9389937055747,45000.0,5000.0,76.98,Medium,2337.999763651807,0.0003068820692873,0.6169263642143208,1.0,1.218198604842019,10.921548790582175,42462.66006895252,retail_fashion,3038.487508440243,42462.66006895252,95.0,0.6169263642143208,34.70383573047218
ChIJ7zDzuU_AwjsRTvWgf5vBM54,M.E. Makatee & Company,18.512202,73.8783894,4.0,699,80.0,1,57,High,492480,Medium,2327,cell_2327,0.001199427239479,18.51290455695171,73.87741726861361,95,0.0,42462.66006895252,0.0,13.81,Pune,Grade C,Low,manjari farm,2150.565721600167,76984,PMC_23,Camp,PMC,0.0,1,0.0,1,620.9389937055747,45000.0,5000.0,76.98,Medium,2337.999763651807,0.0003068820692873,0.6169263642143208,1.0,1.218198604842019,10.921548790582175,42462.66006895252,retail_fashion,3038.487508440243,42462.66006895252,95.0,0.6169263642143208,34.70383573047218
ChIJs9Ce6kjAwjsRtY_gGfrpb_0,Aanchal,18.5122789,73.8810147,4.7,151,94.0,1,14,High,142128,Low,2386,cell_2386,0.0010913028742984,18.51290455695171,73.88190884503422,11,0.0,23839.11552815798,0.0,13.81,Pune,Grade C,Low,manjari farm,2632.711286035037,76984,PMC_23,Camp,PMC,340.9779259087518,1,0.0,1,556.5369581275154,45000.0,5000.0,57.69,Unknown,2785.592027720287,0.0006303359340926,0.6424518189423405,1.0,0.1410545752974969,1.2646003862779365,23839.11552815798,retail_fashion,3038.487508440243,23839.11552815798,11.0,0.6424518189423405,50.558493212262874
